window_number,window_start,window_end,best_generation,best_fitness,average_environment_score,environment_score_std,minimum_environment_score,maximum_environment_score,ga_total_feed_g,fixed_total_feed_g,feed_saved_g,feed_saved_percent,cost_saved,ga_estimated_final_abw_g,fixed_estimated_final_abw_g,abw_improvement_g,ga_fitness_score,fixed_fitness_score,fitness_improvement,growth_target_status,ga_schedule_g
66,2024-03-06,2024-03-12,185,1925.8406957870184,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.2242657535088,1050.0,94.7757342464912,9.026260404427733,2.630026625340129,22.382741286394694,22.249220899040235,0.1335203873544586,1925.8406957870184,1901.559880913621,24.280814873397276,Target Growth Achieved,136.46;136.49;136.44;136.47;136.49;136.45;136.43
67,2024-03-07,2024-03-13,187,1925.8500218604092,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.0247692643816,1050.0,94.97523073561842,9.045260070058896,2.6355626529134106,22.38255807781356,22.249220899040235,0.13333717877332418,1925.8500218604092,1901.559880913621,24.290140946788142,Target Growth Achieved,136.46;136.35;136.43;136.45;136.45;136.44;136.44
68,2024-03-08,2024-03-14,193,1925.8347564453736,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.2023419211866,1050.0,94.79765807881336,9.028348388458415,2.630635011687069,22.382643772110832,22.249220899040235,0.13342287307059664,1925.8347564453736,1901.559880913621,24.274875531752514,Target Growth Achieved,136.46;136.45;136.50;136.46;136.45;136.49;136.39
69,2024-03-09,2024-03-15,200,1925.8517989108136,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.0436843838899,1050.0,94.95631561611015,9.043458630105729,2.635037758347057,22.382605018556543,22.249220899040235,0.13338411951630746,1925.8517989108136,1901.559880913621,24.291917997192513,Target Growth Achieved,136.44;136.43;136.43;136.46;136.45;136.42;136.42
70,2024-03-10,2024-03-16,195,1925.8542777669106,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.1615224193739,1050.0,94.83847758062609,9.032235960059626,2.6317677528623733,22.382801986310863,22.249220899040235,0.13358108727062756,1925.8542777669106,1901.559880913621,24.294396853289527,Target Growth Achieved,136.44;136.45;136.46;136.46;136.41;136.46;136.47
71,2024-03-11,2024-03-17,200,1925.855862789987,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.1470599467951,1050.0,94.85294005320486,9.033613338400464,2.632169086476434,22.382798803856694,22.249220899040235,0.13357790481645893,1925.855862789987,1901.559880913621,24.295981876365886,Target Growth Achieved,136.43;136.45;136.45;136.47;136.44;136.47;136.44
72,2024-03-12,2024-03-18,130,1925.8584202053369,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.2164300385558,1050.0,94.78356996144419,9.027006662994683,2.630244066430077,22.38292695835918,22.249220899040235,0.1337060593189463,1925.8584202053373,1901.559880913621,24.298539291716224,Target Growth Achieved,136.45;136.47;136.46;136.46;136.46;136.46;136.45
73,2024-03-13,2024-03-19,180,1925.8347897002286,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,954.9140571019863,1050.0,95.08594289801374,9.055804085525118,2.638634915419882,22.38222965210251,22.249220899040235,0.1330087530622741,1925.8347897002286,1901.559880913621,24.27490878660751,Target Growth Achieved,136.29;136.42;136.44;136.46;136.46;136.46;136.39
74,2024-03-14,2024-03-20,183,1925.8505238358975,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.1072778632247,1050.0,94.89272213677532,9.037402108264315,2.6332730392955135,22.382682284348878,22.249220899040235,0.13346138530864238,1925.8505238358975,1901.559880913621,24.290642922276447,Target Growth Achieved,136.45;136.44;136.42;136.48;136.43;136.44;136.46
75,2024-03-15,2024-03-21,178,1925.8416868591487,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,954.9516713441521,1050.0,95.04832865584785,9.052221776747414,2.637591120199776,22.38236036812314,22.249220899040235,0.13313946908290575,1925.8416868591491,1901.559880913621,24.28180594552805,Target Growth Achieved,136.46;136.44;136.33;136.45;136.44;136.41;136.42
76,2024-03-16,2024-03-22,193,1925.8494213282222,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.0722371037036,1050.0,94.92776289629637,9.040739323456798,2.634245420372224,22.38261965343824,22.249220899040235,0.13339875439800508,1925.8494213282222,1901.559880913621,24.289540414601106,Target Growth Achieved,136.44;136.47;136.44;136.44;136.44;136.43;136.42
77,2024-03-17,2024-03-23,196,1925.8564746772124,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.0971555484874,1050.0,94.90284445151258,9.038366138239292,2.6335539335294733,22.382733851168748,22.249220899040235,0.13351295212851255,1925.8564746772129,1901.559880913621,24.296593763591773,Target Growth Achieved,136.46;136.46;136.45;136.45;136.43;136.43;136.42
78,2024-03-18,2024-03-24,198,1925.8485449888042,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.1332461495983,1050.0,94.86675385040166,9.034928938133492,2.632552419348645,22.382697633784026,22.249220899040235,0.13347673474379107,1925.8485449888042,1901.559880913621,24.28866407518308,Target Growth Achieved,136.43;136.48;136.46;136.44;136.42;136.45;136.45
79,2024-03-19,2024-03-25,186,1925.8533055806126,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.0864952525345,1050.0,94.91350474746548,9.039381404520523,2.6338497567421655,22.38268331184767,22.249220899040235,0.13346241280743598,1925.8533055806126,1901.559880913621,24.29342466699154,Target Growth Achieved,136.46;136.45;136.41;136.42;136.46;136.46;136.43
80,2024-03-20,2024-03-26,160,1925.8498105638655,0.9212499999999997,0.0,0.9212499999999997,0.9212499999999997,955.1353139480598,1050.0,94.86468605194023,9.034732004946688,2.6324950379413394,22.38271466876382,22.249220899040235,0.13349376972358584,1925.849810563865,1901.559880913621,24.28992965024395,Target Growth Achieved,136.46;136.46;136.48;136.38;136.44;136.46;136.46
81,2024-03-21,2024-03-27,186,1925.6907151711684,0.9207410714285711,0.0012466153155234734,0.9176875,0.9212499999999997,954.9484005708048,1050.0,95.05159942919522,9.052533278970973,2.637681884160166,22.38132540722109,22.247693065563816,0.13363234165727533,1925.6907151711684,1901.3582509007433,24.332464270425135,Target Growth Achieved,136.44;136.44;136.48;136.46;136.43;136.45;136.25
82,2024-03-22,2024-03-28,200,1925.0124578590571,0.9185625,0.0052738615900900215,0.9060000000000001,0.9212499999999997,954.2465017796744,1050.0,95.75349822032558,9.11938078288815,2.6571595756140347,22.3755404230823,22.24116232598659,0.13437809709570914,1925.0124578590567,1900.495984338793,24.516473520263617,Target Growth Achieved,136.44;136.45;136.44;136.44;136.47;136.25;135.76
83,2024-03-23,2024-03-29,155,1923.5247657754514,0.9137716836734693,0.011822626813176427,0.8877142857142856,0.9212499999999997,952.8100306821257,1050.0,97.18996931787433,9.25618755408327,2.6970216485710132,22.36297936000909,22.226833689165915,0.13614567084317386,1923.524765775451,1898.6027641677895,24.922001607661514,Target Growth Achieved,136.45;136.45;136.47;136.46;136.28;135.76;134.94
84,2024-03-24,2024-03-30,200,1920.2770620371896,0.9033482142857141,0.025214416245976423,0.8482857142857143,0.9212499999999997,949.3931804769629,1050.0,100.60681952303707,9.581601859336866,2.7918392417642792,22.33493622491708,22.195815829157958,0.1391203957591216,1920.2770620371896,1894.4977996242162,25.779262412973367,Target Growth Achieved,136.45;136.35;136.46;136.28;135.74;134.95;133.17
85,2024-03-25,2024-03-31,186,1916.1492245975173,0.8899910714285715,0.035043015853301655,0.8277499999999998,0.9212499999999997,945.2465300083942,1050.0,104.75346999160581,9.976520951581506,2.9069087922670604,22.299593087929853,22.15617510467801,0.14341798325184385,1916.149224597517,1889.2471344210207,26.90209017649636,Target Growth Achieved,136.43;136.45;136.28;135.77;134.94;133.15;132.23
86,2024-03-26,2024-04-01,188,1912.0076493764318,0.8766339285714285,0.038254837641165045,0.8277499999999998,0.9212499999999997,941.0332810434409,1050.0,108.96671895655913,10.377782757767537,3.0238264510445134,22.264003460322314,22.11653438019806,0.14746908012425308,1912.0076493764318,1883.9964692178255,28.011180158606294,Target Growth Achieved,136.47;136.23;135.77;134.94;133.17;132.24;132.22
87,2024-03-27,2024-04-02,188,1907.8612008637494,0.8632767857142857,0.03663366914734041,0.8277499999999998,0.9176875,936.8621371307697,1050.0,113.13786286923028,10.775034558974312,3.13957569462114,22.22842066032312,22.076893655718113,0.15152700460500768,1907.8612008637497,1878.74580401463,29.115396849119634,Target Growth Achieved,136.28;135.76;134.98;133.11;132.25;132.27;132.21
88,2024-03-28,2024-04-03,184,1903.890749321243,0.8504285714285713,0.030566719549590705,0.8277499999999998,0.9060000000000001,932.7684514939455,1050.0,117.23154850605454,11.164909381529004,3.2531754710430114,22.194249458159664,22.038780764714584,0.15546869344507996,1903.8907493212434,1873.6967688243126,30.193980496930863,Target Growth Achieved,135.79;134.94;133.17;132.25;132.24;132.16;132.22
89,2024-03-29,2024-04-04,190,1900.4373249443927,0.8392499999999999,0.021015916153678083,0.8277499999999998,0.8877142857142856,929.217315842538,1050.0,120.78268415746197,11.50311277690114,3.3517194853695678,22.164499646088558,22.00567077981186,0.15882886627669635,1900.437324944393,1869.3083701830676,31.128954761325303,Target Growth Achieved,134.93;133.08;132.23;132.24;132.25;132.25;132.23
90,2024-03-30,2024-04-05,197,1897.7909368745602,0.8306836734693877,0.007186003071940538,0.8277499999999998,0.8482857142857143,926.4294537245283,1050.0,123.57054627547166,11.768623454806825,3.4290826591443384,22.1415255481713,21.98035869215259,0.16116685601870984,1897.7909368745597,1865.9509251508757,31.84001172368403,Target Growth Achieved,133.16;132.24;132.21;132.24;132.20;132.17;132.20
91,2024-03-31,2024-04-06,170,1896.8859658471176,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.4441494436848,1050.0,124.55585055631525,11.86246195774431,3.4564248529377473,22.133576912687655,21.971735827680597,0.16184108500705818,1896.885965847118,1864.8052244912537,32.08074135586435,Target Growth Achieved,132.21;132.23;132.20;132.23;132.23;132.17;132.17
92,2024-04-01,2024-04-07,188,1896.8908678965313,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.6477039154338,1050.0,124.3522960845662,11.843075817577734,3.4507762163467106,22.13394942245688,21.971735827680597,0.16221359477628283,1896.890867896531,1864.8052244912537,32.085643405277324,Target Growth Achieved,132.20;132.25;132.17;132.26;132.25;132.26;132.25
93,2024-04-02,2024-04-08,189,1896.8976445327835,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.6356648737269,1050.0,124.36433512627309,11.84422239297839,3.4511102997540775,22.134005908081413,21.971735827680597,0.16227008040081614,1896.8976445327835,1864.8052244912537,32.09242004152975,Target Growth Achieved,132.21;132.20;132.24;132.25;132.23;132.25;132.25
94,2024-04-03,2024-04-09,198,1896.9000033483605,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.7156983458342,1050.0,124.2843016541658,11.8366001575396,3.4488893709030997,22.134157164997244,21.971735827680597,0.16242133731664765,1896.9000033483608,1864.8052244912537,32.09477885710703,Target Growth Achieved,132.25;132.23;132.24;132.25;132.26;132.23;132.25
95,2024-04-04,2024-04-10,178,1896.8949612014192,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.599666271995,1050.0,124.40033372800497,11.847650831238568,3.452109260952138,22.133919847473187,21.971735827680597,0.16218401979259056,1896.8949612014192,1864.8052244912537,32.089736710165425,Target Growth Achieved,132.22;132.20;132.24;132.26;132.19;132.25;132.24
96,2024-04-05,2024-04-11,198,1896.889363898752,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.6317500592537,1050.0,124.3682499407463,11.844595232452027,3.45121893585571,22.13390778435649,21.971735827680597,0.1621719566758948,1896.889363898752,1864.8052244912537,32.08413940749824,Target Growth Achieved,132.24;132.27;132.25;132.24;132.16;132.26;132.22
97,2024-04-06,2024-04-12,178,1896.8992827101742,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.6436476177048,1050.0,124.3563523822952,11.843462131647161,3.4508887786086895,22.1340365826464,21.971735827680597,0.16230075496580199,1896.8992827101742,1864.8052244912537,32.09405821892051,Target Growth Achieved,132.25;132.24;132.22;132.19;132.24;132.25;132.24
98,2024-04-07,2024-04-13,179,1896.903312583099,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.6838217734866,1050.0,124.31617822651344,11.83963602157271,3.449773945785747,22.134144128898743,21.971735827680597,0.16240830121814653,1896.9033125830993,1864.8052244912537,32.09808809184551,Target Growth Achieved,132.24;132.24;132.25;132.25;132.24;132.23;132.23
99,2024-04-08,2024-04-14,190,1896.8916751012662,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.5280168173433,1050.0,124.47198318265669,11.854474588824445,3.4540975333187234,22.133771386956894,21.971735827680597,0.16203555927629765,1896.8916751012657,1864.8052244912537,32.08645061001198,Target Growth Achieved,132.25;132.23;132.22;132.25;132.17;132.23;132.19
100,2024-04-09,2024-04-15,188,1896.8904419867508,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.5738959424776,1050.0,124.42610405752237,11.850105148335462,3.4528243875962445,22.133829369268692,21.971735827680597,0.16209354158809575,1896.8904419867508,1864.8052244912537,32.08521749549709,Target Growth Achieved,132.24;132.14;132.22;132.26;132.25;132.25;132.21
101,2024-04-10,2024-04-16,162,1896.8979835802093,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.6278338825391,1050.0,124.37216611746089,11.844968201662942,3.451327609759538,22.13399743978636,21.971735827680597,0.1622616121057625,1896.8979835802097,1864.8052244912537,32.09275908895597,Target Growth Achieved,132.24;132.25;132.25;132.17;132.24;132.23;132.24
102,2024-04-11,2024-04-17,187,1896.891648196621,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.5349913017329,1050.0,124.46500869826707,11.85381035221591,3.4539039913769116,22.133781985260786,21.971735827680597,0.16204615758018903,1896.891648196621,1864.8052244912537,32.086423705367224,Target Growth Achieved,132.16;132.23;132.21;132.23;132.21;132.25;132.25
103,2024-04-12,2024-04-18,171,1896.8934880660086,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.546577409887,1050.0,124.45342259011295,11.852706913344091,3.453582476875635,22.133820530904295,21.971735827680597,0.16208470322369806,1896.8934880660083,1864.8052244912537,32.08826357475459,Target Growth Achieved,132.20;132.21;132.24;132.21;132.23;132.24;132.22
104,2024-04-13,2024-04-19,173,1896.9033527857684,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.6809025600595,1050.0,124.31909743994049,11.839914041899094,3.449854953958347,22.134140014486267,21.971735827680597,0.16240418680567004,1896.9033527857684,1864.8052244912537,32.09812829451471,Target Growth Achieved,132.25;132.21;132.25;132.25;132.25;132.23;132.25
105,2024-04-14,2024-04-20,194,1896.8989531836903,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.7268497197582,1050.0,124.2731502802418,11.83553812192779,3.4485799202767105,22.134162919903144,21.971735827680597,0.16242709222254703,1896.8989531836903,1864.8052244912537,32.09372869243657,Target Growth Achieved,132.25;132.26;132.25;132.24;132.25;132.24;132.23
106,2024-04-15,2024-04-21,187,1896.895373815292,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.6549020999075,1050.0,124.34509790009247,11.842390276199282,3.450576466727565,22.13401073498423,21.971735827680597,0.16227490730363314,1896.8953738152918,1864.8052244912537,32.090149324038066,Target Growth Achieved,132.24;132.19;132.23;132.23;132.26;132.25;132.26
107,2024-04-16,2024-04-22,138,1896.9005958324415,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.7173891316493,1050.0,124.28261086835073,11.836439130319116,3.4488424515967324,22.1341663899126,21.971735827680597,0.1624305622320037,1896.9005958324415,1864.8052244912537,32.09537134118773,Target Growth Achieved,132.26;132.24;132.23;132.25;132.24;132.26;132.24
108,2024-04-17,2024-04-23,154,1896.8907361239442,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.5460746701954,1050.0,124.45392532980463,11.852754793314727,3.4535964279020774,22.133789168267413,21.971735827680597,0.16205334058681586,1896.8907361239442,1864.8052244912537,32.08551163269044,Target Growth Achieved,132.21;132.19;132.25;132.25;132.20;132.22;132.21
109,2024-04-18,2024-04-24,195,1896.8894025322766,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.5358971471114,1050.0,124.46410285288857,11.853724081227483,3.4538788541676553,22.133758448767814,21.971735827680597,0.16202262108721754,1896.8894025322766,1864.8052244912537,32.084178041022824,Target Growth Achieved,132.19;132.18;132.21;132.24;132.22;132.26;132.24
110,2024-04-19,2024-04-25,183,1896.8794489110287,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.4354779302126,1050.0,124.56452206978736,11.863287816170224,3.4566654874365987,22.13349095352861,21.971735827680597,0.1617551258480141,1896.8794489110285,1864.8052244912537,32.07422441977474,Target Growth Achieved,132.12;132.26;132.23;132.19;132.24;132.26;132.14
111,2024-04-20,2024-04-26,175,1896.8965388504882,0.8277499999999999,1.1102230246251565e-16,0.8277499999999998,0.8277499999999998,925.5881190951411,1050.0,124.41188090485889,11.848750562367513,3.4524296951098314,22.133919335084965,21.971735827680597,0.16218350740436804,1896.896538850488,1864.8052244912537,32.091314359234275,Target Growth Achieved,132.22;132.22;132.23;132.20;132.22;132.25;132.25
112,2024-04-21,2024-04-27,197,1896.5981283092563,0.8268194962686566,0.0022792593455469036,0.8212364738805966,0.8277499999999998,925.3670112898931,1050.0,124.63298871010693,11.869808448581612,3.4585654367054666,22.13140381584039,21.969010984430856,0.16239283140953376,1896.5981283092563,1864.4427451286278,32.155383180628405,Target Growth Achieved,132.23;132.28;132.27;132.20;132.22;132.26;131.91
113,2024-04-22,2024-04-28,184,1895.3943145026933,0.8228362873134326,0.009642508131134882,0.7998675373134331,0.8277499999999998,924.053261719638,1050.0,125.94673828036196,11.994927455272567,3.495021987280044,22.120844576739238,21.95738167460278,0.16346290213645887,1895.3943145026933,1862.8942229157426,32.5000915869507,Target Growth Achieved,132.26;132.25;132.20;132.23;132.25;131.90;130.98
114,2024-04-23,2024-04-29,174,1893.228465036469,0.8157187499999999,0.01808277967347357,0.7779272388059705,0.8277499999999998,921.8684086567121,1050.0,128.13159134328794,12.203008699360755,3.555651659776238,22.10200410835934,21.936666480617326,0.16533762774201222,1893.2284650364695,1860.1330457555594,33.095419280910164,Target Growth Achieved,132.25;132.24;132.25;132.21;131.90;131.00;130.02
115,2024-04-24,2024-04-30,200,1890.5720852733375,0.80696875,0.023996146476452915,0.7665000000000004,0.8277499999999998,919.0329614598242,1050.0,130.96703854017585,12.473051289540557,3.634335319489878,22.078627867176518,21.911242228027294,0.16738563914922366,1890.5720852733373,1820.0055821917424,70.56650308159487,Target Growth Achieved,132.25;132.22;132.22;131.93;130.99;129.96;129.47
116,2024-04-25,2024-05-01,164,1887.918735270477,0.7982187500000001,0.025913667643145028,0.7665000000000004,0.8277499999999998,916.4101874815058,1050.0,133.58981251849423,12.72283928747564,3.707117297388212,22.05562894244116,21.885817975437263,0.16981096700389742,1887.9187352704776,1813.5639891478359,74.3547461226417,Target Growth Achieved,132.25;132.23;131.93;130.99;130.01;129.50;129.49
117,2024-04-26,2024-05-02,166,1885.252105462955,0.7894687500000003,0.024780966400029334,0.7665000000000004,0.8277499999999998,913.5175361484844,1050.0,136.4824638515156,12.998329890620534,3.7873883718795582,22.03205232178703,21.86039372284723,0.17165859893979984,1885.2521054629553,1807.122396103929,78.12970935902626,Target Growth Achieved,132.21;131.86;130.98;130.01;129.49;129.47;129.49
118,2024-04-27,2024-05-03,197,1882.5871396274556,0.7807187500000003,0.020088539536745505,0.7665000000000004,0.8212364738805966,910.8809301187531,1050.0,139.1190698812469,13.249435226785419,3.860554189204599,22.008897200529034,21.8349694702572,0.17392773027183495,1882.5871396274556,1800.6808030600225,81.90633656743307,Target Growth Achieved,131.95;130.99;129.99;129.44;129.49;129.54;129.47
119,2024-04-28,2024-05-04,166,1880.2211903613863,0.7728992537313438,0.01169445042295836,0.7665000000000004,0.7998675373134331,908.3226270195391,1050.0,141.67737298046086,13.493083140996273,3.931547100207787,21.98803339269813,21.81227006091691,0.17576333178122283,1880.2211903613863,1794.928670568711,85.29251979267542,Target Growth Achieved,131.00;129.91;129.47;129.47;129.49;129.49;129.49
120,2024-04-29,2024-05-05,193,1878.7811535177557,0.7681324626865677,0.003998700606222513,0.7665000000000004,0.7779272388059705,906.8576123987125,1050.0,143.1423876012875,13.632608342979763,3.972201255935726,21.975451391198096,21.798475118154954,0.17697627304314167,1878.7811535177561,1791.4311169170585,87.35003660069765,Target Growth Achieved,129.99;129.48;129.47;129.48;129.46;129.50;129.49
121,2024-04-30,2024-05-06,193,1878.2857462150794,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2944416102,1050.0,143.7055583898,13.686243656171426,3.9878292453169486,21.971001497112677,21.793766059550375,0.17723543756230242,1878.2857462150796,1790.2365243115894,88.0492219034902,Target Growth Achieved,129.46;129.49;129.49;129.43;129.49;129.44;129.48
122,2024-05-01,2024-05-07,197,1878.2781831715238,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.16454679922,1050.0,143.83545320077997,13.698614590550473,3.991433826321643,21.970703901793378,21.793766059550375,0.17693784224300302,1878.2781831715236,1790.2365243115894,88.04165885993416,Target Growth Achieved,129.44;129.50;129.47;129.46;129.48;129.43;129.39
123,2024-05-02,2024-05-08,197,1878.2792135394186,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.1958703336607,1050.0,143.80412966633935,13.695631396794225,3.9905645982409155,21.970766849696556,21.793766059550375,0.17700079014618098,1878.2792135394182,1790.2365243115894,88.04268922782876,Target Growth Achieved,129.48;129.45;129.47;129.34;129.47;129.49;129.50
124,2024-05-03,2024-05-09,147,1878.2808797050964,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2967047662337,1050.0,143.7032952337663,13.686028117501554,3.9877664427370156,21.97095114565951,21.793766059550375,0.17718508610913375,1878.2808797050964,1790.2365243115894,88.04435539350698,Target Growth Achieved,129.50;129.49;129.48;129.37;129.51;129.48;129.48
125,2024-05-04,2024-05-10,188,1878.2753199631684,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.0819200199426,1050.0,143.91807998005743,13.706483807624517,3.9937267194465917,21.970536240761326,21.793766059550375,0.17677018121095145,1878.2753199631684,1790.2365243115894,88.038795651579,Target Growth Achieved,129.44;129.43;129.39;129.44;129.43;129.46;129.48
126,2024-05-05,2024-05-11,199,1878.2822694167896,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.3629480587307,1050.0,143.6370519412693,13.679719232501839,3.9859281913702205,21.97107549823378,21.793766059550375,0.17730943868340532,1878.2822694167896,1790.2365243115894,88.04574510520024,Target Growth Achieved,129.50;129.50;129.50;129.49;129.44;129.44;129.49
127,2024-05-06,2024-05-12,196,1878.2867934214335,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.3195975118458,1050.0,143.6804024881542,13.683847856014683,3.987131169046279,21.97105449183624,21.793766059550375,0.17728843228586655,1878.2867934214337,1790.2365243115894,88.0502691098443,Target Growth Achieved,129.49;129.47;129.50;129.49;129.43;129.49;129.46
128,2024-05-07,2024-05-13,197,1878.2892741176452,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.3381064414936,1050.0,143.66189355850645,13.682085100810138,3.986617546248553,21.971112485864367,21.793766059550375,0.1773464263139921,1878.2892741176454,1790.2365243115894,88.052749806056,Target Growth Achieved,129.46;129.48;129.49;129.49;129.46;129.48;129.48
129,2024-05-08,2024-05-14,169,1878.2862764966146,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2830726659786,1050.0,143.71692733402142,13.687326412763944,3.9881447335190927,21.970988697322216,21.793766059550375,0.1772226377718411,1878.2862764966148,1790.2365243115894,88.04975218502545,Target Growth Achieved,129.48;129.47;129.47;129.49;129.43;129.47;129.47
130,2024-05-09,2024-05-15,200,1878.2827682542013,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2186643156749,1050.0,143.7813356843251,13.693460541364294,3.989932065240019,21.970843822366575,21.793766059550375,0.17707776281620013,1878.2827682542013,1790.2365243115894,88.04624394261191,Target Growth Achieved,129.46;129.48;129.49;129.36;129.47;129.47;129.49
131,2024-05-10,2024-05-16,158,1878.2871179567924,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.3211107711218,1050.0,143.67888922887823,13.683703736083642,3.987089176101371,21.971060585751058,21.793766059550375,0.17729452620068287,1878.2871179567926,1790.2365243115894,88.05059364520321,Target Growth Achieved,129.45;129.47;129.48;129.44;129.50;129.49;129.49
132,2024-05-11,2024-05-17,192,1878.2756804220699,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.0885377391492,1050.0,143.91146226085084,13.705853548652462,3.993543077738611,21.970551126125905,21.793766059550375,0.17678506657552973,1878.2756804220694,1790.2365243115894,88.03915611048001,Target Growth Achieved,129.45;129.49;129.49;129.44;129.32;129.46;129.44
133,2024-05-12,2024-05-18,190,1878.2886917147193,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.3326622906814,1050.0,143.66733770931864,13.682603591363682,3.9867686214335905,21.971097063931907,21.793766059550375,0.17733100438153215,1878.2886917147198,1790.2365243115894,88.0521674031304,Target Growth Achieved,129.49;129.49;129.49;129.42;129.48;129.46;129.49
134,2024-05-13,2024-05-19,185,1878.2763028837978,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2945984270401,1050.0,143.7054015729599,13.686228721234276,3.987824893649634,21.970896829033855,21.793766059550375,0.1771307694834796,1878.2763028837978,1790.2365243115894,88.03977857220843,Target Growth Achieved,129.51;129.49;129.49;129.49;129.36;129.45;129.51
135,2024-05-14,2024-05-20,158,1878.2832065611149,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2541969350982,1050.0,143.7458030649018,13.6900764823716,3.988946035051022,21.970907112017787,21.793766059550375,0.1771410524674124,1878.2832065611144,1790.2365243115894,88.04668224952502,Target Growth Achieved,129.46;129.44;129.46;129.50;129.47;129.48;129.44
136,2024-05-15,2024-05-21,188,1878.2875733784422,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.3793643123745,1050.0,143.6206356876255,13.678155779773856,3.985472640331608,21.971161421286048,21.793766059550375,0.17739536173567316,1878.2875733784426,1790.2365243115894,88.05104906685324,Target Growth Achieved,129.49;129.49;129.48;129.49;129.47;129.45;129.50
137,2024-05-16,2024-05-22,196,1878.2863051660393,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2835990122575,1050.0,143.71640098774253,13.687276284546906,3.9881301274098533,21.970989881243142,21.793766059550375,0.17722382169276685,1878.2863051660393,1790.2365243115894,88.04978085444986,Target Growth Achieved,129.48;129.49;129.46;129.48;129.42;129.48;129.47
138,2024-05-17,2024-05-23,173,1878.2867752126501,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2945106395866,1050.0,143.70548936041337,13.68623708194413,3.987827329751468,21.971013043911,21.793766059550375,0.17724698436062525,1878.2867752126501,1790.2365243115894,88.05025090106074,Target Growth Achieved,129.49;129.43;129.44;129.49;129.48;129.49;129.46
